Image,ProcessingTime(s)
bakery.jpg,0.183937
build.jpg,0.0453885
car.jpg,0.0154329
car2.jpg,0.0841508
cat.jpg,0.0198511
cube.jpg,0.048083
cupoi.jpg,0.393941
dog.jpg,0.0083875
earth.jpg,0.544824
female.jpg,0.0306672
female2.jpg,0.141018
lake.jpg,0.0223596
machine.jpg,0.00936816
mountain.jpg,0.0479627
platinum.jpg,0.0996661
street.jpg,0.052695
