Image Name,Width x Height,Gaussian Time (ns),Gradient Time (ns),Reduce Time (ns),Double Threshold Time (ns),Edge Hysteresis Time (ns),Total Processing Time (ns)
machine.jpg,640x480,3251628,2628172,1906686,1995328,2359646,12141460
cube.jpg,1024x1792,6059141,6223197,2911082,2298290,3703770,21195480
build.jpg,1312x1920,6898547,6210817,3021260,2335956,4552147,23018727
dog.jpg,480x640,2932032,2770378,1882553,1882514,2140263,11607740
street.jpg,1920x1280,6844737,6659803,3155615,2291851,6464961,25416967
car.jpg,1280x720,4042250,3672059,2235085,1968934,2333139,14251467
lake.jpg,1280x848,4422995,4095300,2472383,1981094,3086462,16058234
platinum.jpg,2016x2864,12640035,12331734,6889552,2678844,5998601,40538766
cat.jpg,1280x848,4892396,3849365,2269693,2056618,3083982,16152054
car2.jpg,2560x1440,9116352,8300860,3940468,2612636,5992621,29962937
female2.jpg,3840x2160,15999381,16496934,10309473,3102557,9000181,54908526
bakery.jpg,3984x2880,20757303,21085929,14700549,3969219,9199068,69712068
earth.jpg,7680x4320,57101452,57149975,40628749,9177775,23893086,187951037
mountain.jpg,1792x1024,5927188,5735963,2682037,2019916,4514703,20879807
female.jpg,1920x1072,6312734,5419840,3097840,2341441,3174759,20346614
cupoi.jpg,5952x3648,40712722,37390354,27591093,6455333,26514509,138664011
