Image,ProcessingTime(s)
bakery.jpg,0.114146
build.jpg,0.027581
car.jpg,0.0100653
car2.jpg,0.0388397
cat.jpg,0.0122286
cube.jpg,0.0230354
cupoi.jpg,0.233215
dog.jpg,0.00747195
earth.jpg,0.347841
female.jpg,0.0378537
female2.jpg,0.0822744
lake.jpg,0.0238713
machine.jpg,0.00702953
mountain.jpg,0.0451846
platinum.jpg,0.0608801
street.jpg,0.0453118
