Image Name,Width x Height,Gaussian Time (ns),Gradient Time (ns),Reduce Time (ns),Double Threshold Time (ns),Edge Hysteresis Time (ns),Total Processing Time (ns)
machine.jpg,640x480,446070,902941,259447,116333,385620,2110411
cube.jpg,1024x1792,1592148,3439074,1124188,474247,1618230,8247887
build.jpg,1312x1920,2358435,4528736,1676670,509983,1800468,10874292
dog.jpg,480x640,347780,892448,267037,123225,398434,2028924
street.jpg,1920x1280,2134647,4273232,1679007,527471,3695348,12309705
car.jpg,1280x720,946754,1945698,635172,276624,689637,4493885
lake.jpg,1280x848,1088137,2135834,610884,267789,1511705,5614349
platinum.jpg,2016x2864,4456386,9834143,5755063,1427429,4008573,25481594
cat.jpg,1280x848,1112223,2146560,605732,264540,1325916,5454971
car2.jpg,2560x1440,2868420,6178002,2963195,718628,3351071,16079316
female2.jpg,3840x2160,6618282,13570655,8661972,1969194,5542022,36362125
bakery.jpg,3984x2880,11579708,18972310,12667913,2796617,6905812,52922360
earth.jpg,7680x4320,34722321,59513721,36943872,7967467,21229452,160376833
mountain.jpg,1792x1024,1612542,3262053,1309802,405183,1853414,8442994
female.jpg,1920x1072,2915845,3534109,1205636,381025,1273925,9310540
cupoi.jpg,5952x3648,22000916,38097628,24833255,5386314,17958417,108276530
