Image Name,Width x Height,Gaussian Time (ns),Gradient Time (ns),Reduce Time (ns),Double Threshold Time (ns),Edge Hysteresis Time (ns),Total Processing Time (ns)
machine.jpg,640x480,384951,910721,301782,66281,495062,2158797
cube.jpg,1024x1792,1589728,4162434,1822814,364388,2628621,10567985
build.jpg,1312x1920,2072374,5417181,2302428,445979,3818187,14056149
dog.jpg,480x640,263946,821742,221822,52616,513682,1873808
street.jpg,1920x1280,2151132,5012745,2322650,427994,7682545,17597066
car.jpg,1280x720,725720,1968672,625360,108133,782836,4210721
lake.jpg,1280x848,908331,2369482,753368,127150,2306668,6464999
platinum.jpg,2016x2864,5037863,11835995,6334905,1166368,6370243,30745374
cat.jpg,1280x848,857855,2321723,745938,130353,1734484,5790353
car2.jpg,2560x1440,3135407,7441690,3367087,630439,6191220,20765843
female2.jpg,3840x2160,8104303,16827017,8898814,1706962,10472137,46009233
bakery.jpg,3984x2880,13470507,22992610,12317614,2360061,11934563,63075355
earth.jpg,7680x4320,38481778,71365954,36286001,6501588,39163329,191798650
mountain.jpg,1792x1024,1446697,3755228,1575847,290905,2818902,9887579
female.jpg,1920x1072,1563382,4176208,1713739,308977,1926705,9689011
cupoi.jpg,5952x3648,25208588,45590065,23592267,4376719,38076917,136844556
