Image Name,Width x Height,Gaussian Time (ns),Gradient Time (ns),Reduce Time (ns),Double Threshold Time (ns),Edge Hysteresis Time (ns),Total Processing Time (ns)
machine.jpg,640x480,1818897,2060736,676690,515111,1079419,6150853
cube.jpg,1024x1792,8571354,9090455,2636267,1234188,5226073,26758337
build.jpg,1312x1920,9874491,12789202,3494610,1379959,6556263,34094525
dog.jpg,480x640,1815548,2224941,753474,412047,1335283,6541293
street.jpg,1920x1280,10014670,11827874,3342792,1340784,13439951,39966071
car.jpg,1280x720,4131575,4686543,1303868,678446,1779648,12580080
lake.jpg,1280x848,4915307,5475889,1685817,737616,4269283,17083912
platinum.jpg,2016x2864,21902098,26426733,7308471,2362822,10043028,68043152
cat.jpg,1280x848,4840745,5670192,1594186,805337,3490216,16400676
car2.jpg,2560x1440,15333092,17865165,4767050,1745748,10340501,50051556
female2.jpg,3840x2160,31102711,35738392,10299847,3025966,20146784,100313700
bakery.jpg,3984x2880,42888119,50774811,12915466,3699439,19187202,129465037
earth.jpg,7680x4320,128640272,146267844,37245649,9387697,63814283,385355745
mountain.jpg,1792x1024,7558518,8472483,2588340,1055694,6295845,25970880
female.jpg,1920x1072,8134498,9612913,2987731,1160438,3659687,25555267
cupoi.jpg,5952x3648,82535628,95174372,23687242,6290196,73793445,281480883
