Image Name,Width x Height,Gaussian Time (ns),Gradient Time (ns),Reduce Time (ns),Double Threshold Time (ns),Edge Hysteresis Time (ns),Total Processing Time (ns)
machine.jpg,640x480,242038,525382,230768,52678,383047,1433913
cube.jpg,1024x1792,1236934,2765389,1832395,465099,2747315,9047132
build.jpg,1312x1920,1765182,3745561,2404342,430922,3496703,11842710
dog.jpg,480x640,231007,597321,248899,57157,464204,1598588
street.jpg,1920x1280,1695732,3562359,2228053,387498,5958205,13831847
car.jpg,1280x720,692970,1532844,641834,105433,795057,3768138
lake.jpg,1280x848,766519,1629076,778881,124306,2126473,5425255
platinum.jpg,2016x2864,4427369,8325121,6484690,1228184,7746727,28212091
cat.jpg,1280x848,782246,1607027,800006,123131,1823306,5135716
car2.jpg,2560x1440,2641484,5200718,3512220,615090,6828089,18797601
female2.jpg,3840x2160,7363867,12195981,9604915,1898503,11646800,42710066
bakery.jpg,3984x2880,12436513,16012842,12723306,2660427,14398571,58231659
earth.jpg,7680x4320,35300865,51527480,38758939,7532221,43371536,176491041
mountain.jpg,1792x1024,1347610,2835728,1461610,280488,2829771,8755207
female.jpg,1920x1072,1497471,2800809,1678341,294604,2236064,8507289
cupoi.jpg,5952x3648,23605337,32202683,25872184,5115127,39863675,126659006
